Code_CIS;Code_CIP13;Code_Evnt_Pres;Date_Evnt_Pres;Evnt_Pres
67728468;3400922296753;15;21/01/2013;Déclaration de commercialisation
67728468;3400922297125;15;21/01/2013;Déclaration de commercialisation
67728742;3400935378705;15;01/07/2000;Déclaration de commercialisation
67729292;3400930095379;15;18/06/2019;Déclaration de commercialisation
67729292;3400930095393;15;18/06/2019;Déclaration de commercialisation
67730031;3400936164635;15;28/02/2007;Déclaration de commercialisation
67730031;3400936164864;15;28/02/2007;Déclaration de commercialisation
67730914;3400932522514;15;19/07/1971;Déclaration de commercialisation
67732107;3400922034287;15;01/06/2012;Déclaration de commercialisation
67732107;3400922034348;15;01/06/2012;Déclaration de commercialisation
67732819;3400939653761;15;15/11/2010;Déclaration de commercialisation
67732872;3400956327799;15;25/05/2016;Déclaration de commercialisation
67733508;3400927889370;15;18/12/2014;Déclaration de commercialisation
67734097;3400937804127;15;25/03/2008;Déclaration de commercialisation
67734097;3400937804127;15;20/12/2019;Déclaration de commercialisation
67734097;3400937804127;16;10/03/2010;Déclaration d'arrêt de commercialisation
67734097;3400957041601;15;12/04/2017;Déclaration de commercialisation
67734275;3400930264157;15;18/11/2022;Déclaration de commercialisation
67734528;3400930381441;15;19/01/1932;Déclaration de commercialisation
67734528;3400930381441;16;14/06/2018;Déclaration d'arrêt de commercialisation
67736575;3400930229200;15;31/05/2022;Déclaration de commercialisation
67736575;3400930229255;15;19/04/2022;Déclaration de commercialisation
67737086;3400927565649;15;31/07/2014;Déclaration de commercialisation
67737307;3400935507877;15;08/04/2002;Déclaration de commercialisation
67737307;3400937397407;15;06/06/2008;Déclaration de commercialisation
67737951;3400930197875;15;02/07/2020;Déclaration de commercialisation
67737951;3400930197912;15;02/07/2020;Déclaration de commercialisation
67738409;3400955003892;15;01/01/2016;Déclaration de commercialisation
67738754;3400938476361;15;10/11/2008;Déclaration de commercialisation
67738754;3400938476361;16;09/07/2019;Déclaration d'arrêt de commercialisation
67739354;3400930102169;15;06/07/2018;Déclaration de commercialisation
67739354;3400930102169;16;31/12/2020;Déclaration d'arrêt de commercialisation
67740449;3400936933866;15;22/02/2006;Déclaration de commercialisation
67740449;3400936933866;16;05/08/2022;Déclaration d'arrêt de commercialisation
67740837;3400937779760;15;27/08/2007;Déclaration de commercialisation
67740837;3400937779760;16;28/09/2018;Déclaration d'arrêt de commercialisation
67741362;3400930053898;15;11/01/2018;Déclaration de commercialisation
67741362;3400930053935;15;11/01/2018;Déclaration de commercialisation
67742980;3400928024886;15;06/04/2016;Déclaration de commercialisation
67743961;3400938871913;15;01/07/2010;Déclaration de commercialisation
67743961;3400938871913;16;05/04/2019;Déclaration d'arrêt de commercialisation
67744718;3400936862395;15;02/11/2005;Déclaration de commercialisation
67744718;3400936862395;16;08/12/2020;Déclaration d'arrêt de commercialisation
67745624;3400930008386;15;03/09/2015;Déclaration de commercialisation
67745624;3400935377692;15;02/08/2000;Déclaration de commercialisation
67746384;3400930071922;15;21/01/2019;Déclaration de commercialisation
67747372;3400935212023;15;25/04/2000;Déclaration de commercialisation
67747504;3400956581351;15;04/10/2004;Déclaration de commercialisation
67749124;3400933282967;15;19/12/1991;Déclaration de commercialisation
67750468;3400949004287;15;27/07/2021;Déclaration de commercialisation
67750518;3400936596108;15;30/08/2005;Déclaration de commercialisation
67750518;3400936596108;16;10/09/2020;Déclaration d'arrêt de commercialisation
67751851;3400930151471;15;13/02/2019;Déclaration de commercialisation
67751851;3400930151471;16;04/08/2021;Déclaration d'arrêt de commercialisation
67751851;3400930151488;15;11/05/2021;Déclaration de commercialisation
67752024;3400937232654;15;21/09/2006;Déclaration de commercialisation
67752832;3400936593664;15;10/01/2006;Déclaration de commercialisation
67753553;3400949000081;15;29/07/2015;Déclaration de commercialisation
67753553;3400949000098;15;29/07/2015;Déclaration de commercialisation
67753717;3400956107087;15;01/07/1999;Déclaration de commercialisation
67755020;3400936557185;15;16/03/2005;Déclaration de commercialisation
67756752;3400930217412;15;19/05/1993;Déclaration de commercialisation
67757060;3400931015468;15;19/01/1901;Déclaration de commercialisation
67757060;3400931015468;15;29/12/2011;Déclaration de commercialisation
67757060;3400931015468;16;31/12/2002;Déclaration d'arrêt de commercialisation
67757060;3400931015468;16;28/02/2018;Déclaration d'arrêt de commercialisation
67757295;3400934065187;15;01/03/2006;Déclaration de commercialisation
67757295;3400934065187;15;25/09/2009;Déclaration de commercialisation
67757295;3400934065187;16;13/03/2009;Déclaration d'arrêt de commercialisation
67757936;3400957758981;15;01/03/2011;Déclaration de commercialisation
67757936;3400957759063;15;01/03/2011;Déclaration de commercialisation
67757936;3400957759124;15;01/03/2011;Déclaration de commercialisation
67758027;3400937706841;15;20/03/2007;Déclaration de commercialisation
67758269;3400956190751;15;13/09/1999;Déclaration de commercialisation
67759517;3400930199671;15;25/11/2020;Déclaration de commercialisation
67759549;3400930000854;15;15/06/2015;Déclaration de commercialisation
67759759;3400941539824;15;28/03/2011;Déclaration de commercialisation
67759759;3400941539824;16;10/07/2019;Déclaration d'arrêt de commercialisation
67760537;3400930054765;15;01/04/2017;Déclaration de commercialisation
67760537;3400930054765;16;17/09/2022;Déclaration d'arrêt de commercialisation
67760537;3400930054796;15;01/04/2017;Déclaration de commercialisation
67760537;3400930054796;16;05/07/2022;Déclaration d'arrêt de commercialisation
67760715;3400941994708;15;28/12/2012;Déclaration de commercialisation
67760715;3400941994937;15;28/12/2012;Déclaration de commercialisation
67762488;3400941531668;15;28/08/2013;Déclaration de commercialisation
67762488;3400941531897;15;17/09/2013;Déclaration de commercialisation
67762538;3400930223413;15;18/02/2022;Déclaration de commercialisation
67762538;3400930230961;15;18/02/2022;Déclaration de commercialisation
67763113;3400930059562;15;11/04/2017;Déclaration de commercialisation
67763234;3400930122723;15;23/08/2021;Déclaration de commercialisation
67763864;3400935712004;15;28/06/2004;Déclaration de commercialisation
67764293;3400927819292;15;21/08/2015;Déclaration de commercialisation
67764293;3400927819292;16;27/08/2021;Déclaration d'arrêt de commercialisation
67764293;3400930216644;15;21/01/2022;Déclaration de commercialisation
67764368;3400930244814;15;01/06/2022;Déclaration de commercialisation
67764368;3400930244838;15;01/06/2022;Déclaration de commercialisation
67764717;3400930204948;15;24/02/2022;Déclaration de commercialisation
67765751;3400939480244;15;03/10/2011;Déclaration de commercialisation
67767186;3400930036006;15;27/06/2018;Déclaration de commercialisation
67767535;3400936441460;15;08/03/2005;Déclaration de commercialisation
67768231;3400930223222;15;19/07/2021;Déclaration de commercialisation
67768847;3400935970565;15;01/09/2004;Déclaration de commercialisation
67768847;3400935970626;15;01/09/2004;Déclaration de commercialisation
67769625;3400937935388;15;02/07/2007;Déclaration de commercialisation
67769949;3400939575377;15;13/09/2010;Déclaration de commercialisation
67769949;3400939575667;15;13/09/2010;Déclaration de commercialisation
67770143;3400941751912;15;12/11/2012;Déclaration de commercialisation
67770321;3400955009443;15;13/10/2017;Déclaration de commercialisation
67770321;3400955009443;16;04/08/2021;Déclaration d'arrêt de commercialisation
67770378;3400930045329;15;06/10/2017;Déclaration de commercialisation
67770677;3400956083381;15;21/04/2017;Déclaration de commercialisation
67770677;3400956083381;16;31/10/2019;Déclaration d'arrêt de commercialisation
67771398;3400930152089;15;06/05/2019;Déclaration de commercialisation
67771398;3400935020734;15;19/04/2000;Déclaration de commercialisation
67771398;3400937301244;15;16/04/2009;Déclaration de commercialisation
67771462;3400937452557;15;26/06/2006;Déclaration de commercialisation
67772596;3400934125652;15;19/02/1997;Déclaration de commercialisation
67774362;3400930138458;15;28/03/2019;Déclaration de commercialisation
67774686;3400938222920;15;13/01/2011;Déclaration de commercialisation
67774686;3400938222920;15;20/08/2020;Déclaration de commercialisation
67774686;3400938222920;16;23/08/2019;Déclaration d'arrêt de commercialisation
67776438;3400930123898;15;08/11/2018;Déclaration de commercialisation
67777579;3400934194788;15;02/08/2011;Déclaration de commercialisation
67777579;3400934194788;16;19/03/1997;Déclaration d'arrêt de commercialisation
67777668;3400930183380;15;26/05/2020;Déclaration de commercialisation
67777668;3400930601037;15;19/07/1971;Déclaration de commercialisation
67777668;3400930601037;18;05/07/2019;Abrogation de Présentation
67778827;3400958720413;15;01/10/2015;Déclaration de commercialisation
67780454;3400930295304;15;19/09/1934;Déclaration de commercialisation
67780454;3400934205767;15;19/09/1997;Déclaration de commercialisation
67780625;3400930032886;15;24/03/2016;Déclaration de commercialisation
67780835;3400934124822;15;24/04/1999;Déclaration de commercialisation
67780949;3400939721460;15;22/01/2010;Déclaration de commercialisation
67781613;3400930193679;15;12/01/2022;Déclaration de commercialisation
67781741;3400927977411;15;17/07/2020;Déclaration de commercialisation
67782430;3400931528746;15;19/04/1975;Déclaration de commercialisation
67785031;3400930189986;15;19/09/2022;Déclaration de commercialisation
67785202;3400931296454;15;19/01/1972;Déclaration de commercialisation
67785202;3400931296454;16;01/01/2023;Déclaration d'arrêt de commercialisation
67785202;3400932362752;15;19/05/1980;Déclaration de commercialisation
67785202;3400932362752;16;19/10/2021;Déclaration d'arrêt de commercialisation
67785202;3400932362813;15;19/05/1980;Déclaration de commercialisation
67785202;3400932362813;16;19/07/2021;Déclaration d'arrêt de commercialisation
67785202;3400932362981;15;19/05/1980;Déclaration de commercialisation
67785202;3400932362981;16;21/07/2021;Déclaration d'arrêt de commercialisation
67785736;3400934989346;15;03/01/2003;Déclaration de commercialisation
67786749;3400939901152;15;31/05/2010;Déclaration de commercialisation
67787406;3400926629526;15;11/03/2016;Déclaration de commercialisation
67787559;3400935950055;15;29/08/2003;Déclaration de commercialisation
67787559;3400935950055;15;29/05/2009;Déclaration de commercialisation
67787559;3400935950055;16;18/04/2006;Déclaration d'arrêt de commercialisation
67787559;3400935950055;16;28/02/2020;Déclaration d'arrêt de commercialisation
67788604;3400936144583;15;19/06/2003;Déclaration de commercialisation
67791066;3400930020432;15;26/10/2016;Déclaration de commercialisation
67791290;3400937338493;15;16/06/2008;Déclaration de commercialisation
67791290;3400937338554;15;27/08/2010;Déclaration de commercialisation
67791290;3400938627947;15;03/11/2008;Déclaration de commercialisation
67791290;3400938627947;16;06/12/2019;Déclaration d'arrêt de commercialisation
67791479;3400927824326;15;30/10/2014;Déclaration de commercialisation
67791479;3400927824326;16;10/02/2022;Déclaration d'arrêt de commercialisation
67791479;3400927824494;15;30/10/2014;Déclaration de commercialisation
67791479;3400927824494;16;08/02/2022;Déclaration d'arrêt de commercialisation
67793327;3400934502125;15;31/08/1998;Déclaration de commercialisation
67793327;3400934502125;16;24/08/2020;Déclaration d'arrêt de commercialisation
67794532;3400935746412;15;21/01/2002;Déclaration de commercialisation
67794646;3400930110607;15;19/11/2018;Déclaration de commercialisation
67796693;3400932695010;15;20/11/2012;Déclaration de commercialisation
67796693;3400935120489;15;01/01/2000;Déclaration de commercialisation
67798274;3400932229130;15;19/11/1979;Déclaration de commercialisation
67798840;3400935922199;15;19/05/2003;Déclaration de commercialisation
67801877;3400955070870;15;25/05/2021;Déclaration de commercialisation
67802057;3400936575806;15;01/06/2003;Déclaration de commercialisation
67802737;3400938657005;15;12/01/2010;Déclaration de commercialisation
67803141;3400937604215;15;01/09/2007;Déclaration de commercialisation
67803383;3400922258492;15;16/06/2014;Déclaration de commercialisation
67806034;3400933256883;15;19/06/1990;Déclaration de commercialisation
67806034;3400933256883;16;30/11/2022;Déclaration d'arrêt de commercialisation
67806479;3400939023649;15;03/03/2009;Déclaration de commercialisation
67806479;3400939023649;16;03/02/2022;Déclaration d'arrêt de commercialisation
67806924;3400933341503;15;19/01/1986;Déclaration de commercialisation
67807225;3400930163405;15;05/09/2019;Déclaration de commercialisation
67807645;3400932156009;15;19/04/1979;Déclaration de commercialisation
67807816;3400921944747;15;01/08/2012;Déclaration de commercialisation
67808170;3400937987547;15;22/09/2008;Déclaration de commercialisation
67808170;3400937987547;16;22/11/2018;Déclaration d'arrêt de commercialisation
